Var1	Var2	Var3	Var4	Var5	Var6	y
872	1	0	2	1	2	1	0
873	0	3	0	0	1	2	0
874	1	0	0	1	1	0	0
875	2	0	3	1	2	0	0
876	0	3	2	1	1	2	0
877	0	3	2	0	0	1	0
878	0	0	0	1	3	0	0
879	1	0	0	0	0	1	0
880	0	3	1	0	1	3	1
881	3	2	1	2	0	1	0
882	1	0	0	1	1	0	0
883	0	3	1	1	1	3	0
884	0	0	1	2	1	1	0
885	1	2	3	2	0	0	0
886	2	2	3	0	2	0	0
887	0	2	1	2	0	1	0
888	0	3	1	2	1	1	0
889	1	2	2	1	3	0	0
890	1	0	0	2	1	1	0
891	0	2	1	1	0	2	0
892	1	0	1	2	0	1	0
893	0	1	1	3	0	2	0
894	1	2	2	1	1	2	0
895	0	0	2	1	0	1	0
896	2	2	0	2	2	1	0
897	1	2	2	1	0	0	0
898	2	0	1	2	1	2	0
899	3	3	1	0	0	1	0
900	1	2	1	1	0	1	1
901	1	0	0	1	0	1	1
902	1	2	3	0	0	0	0
903	3	2	1	1	0	0	0
904	2	0	2	1	1	1	0
905	1	2	3	0	0	1	0
906	0	2	1	0	2	1	0
907	1	1	0	0	0	0	0
908	2	2	1	2	0	2	0
909	2	2	0	1	0	3	1
910	0	3	0	0	0	0	1
911	3	1	1	2	2	1	0
912	2	1	1	0	0	1	0
913	1	1	0	2	2	1	0
914	2	2	1	0	1	0	0
915	3	1	0	0	1	0	0
916	0	1	2	0	0	2	0
917	3	2	1	0	3	0	0
918	2	1	1	1	2	1	0
919	3	0	1	3	2	1	0
920	0	1	1	0	1	1	0
921	1	0	2	1	1	0	0
922	3	1	3	0	1	1	0
923	3	1	0	0	1	1	0
924	1	1	1	0	2	1	0
925	0	3	0	1	0	0	1
926	0	2	3	1	2	0	0
927	0	0	2	3	0	0	0
928	2	0	2	0	0	1	0
929	1	3	0	1	1	1	1
930	2	0	0	1	1	2	0
931	3	1	3	0	1	2	0
932	1	2	3	2	2	2	0
933	0	2	2	0	0	2	0
934	1	0	1	2	1	2	0
935	2	2	0	2	1	0	0
936	1	0	0	0	0	1	1
937	0	1	1	2	1	1	0
938	1	0	0	1	2	1	0
939	0	1	0	0	0	1	0
940	0	0	2	0	0	2	0
941	2	2	2	2	1	1	0
942	0	1	1	0	1	1	0
943	0	1	1	0	0	1	0
944	1	2	1	0	0	0	0
945	0	1	0	0	3	1	0
946	2	0	1	0	1	1	0
947	2	1	0	0	0	1	1
948	0	0	1	0	0	0	0
949	0	2	2	0	0	0	0
950	0	1	1	0	1	0	0
951	0	3	1	0	1	1	0
952	0	1	1	2	0	0	0
953	2	1	1	3	1	0	0
954	1	1	0	2	2	0	0
955	0	0	2	2	0	0	0
956	3	0	0	0	0	2	0
957	0	2	2	0	0	1	0
958	2	1	1	1	1	0	0
959	1	1	2	0	1	2	0
960	1	0	1	1	0	0	0
961	1	0	2	0	2	0	0
962	1	1	1	1	2	0	0
963	2	3	1	1	1	0	0
964	0	1	1	0	1	0	0
965	0	0	2	0	0	0	0
966	1	2	1	1	0	0	0
967	3	2	1	1	0	1	0
968	1	1	1	2	0	1	0
969	1	1	0	2	3	1	0
970	0	0	2	0	2	0	0
971	2	0	1	0	0	0	0
972	0	0	1	3	2	2	0
973	1	1	0	0	0	0	0
974	2	0	0	0	0	0	0
975	1	1	2	1	1	0	0
976	0	2	1	2	1	2	0
977	1	0	0	2	0	3	0
978	1	1	2	0	0	0	0
979	1	3	1	1	1	3	0
980	2	0	0	1	0	1	0
981	0	2	0	3	0	2	0
982	0	0	2	2	0	3	0
983	2	1	0	0	2	1	0
984	1	0	1	3	1	1	0
985	0	1	0	0	3	0	0
986	1	2	0	0	1	1	0
987	1	0	0	3	1	1	0
988	1	1	2	2	1	0	0
989	1	1	2	0	1	0	0
990	1	0	1	0	2	2	0
991	2	0	2	1	1	2	0
992	1	2	0	0	0	0	0
993	1	0	0	0	0	1	0
994	1	0	0	2	1	1	0
995	1	2	1	1	0	1	0
996	2	0	1	1	2	0	0
997	0	1	1	2	2	1	0
998	0	1	1	2	1	3	0
999	0	3	0	0	0	0	1
1000	1	3	0	1	1	1	1
1001	1	0	0	1	2	1	0
1002	0	1	1	1	1	3	0
1003	1	0	0	1	1	1	0
1004	1	1	0	1	0	2	0
1005	0	2	2	0	0	1	0
1006	0	0	0	0	1	1	0
1007	0	1	0	1	0	0	1
1008	0	0	2	0	2	1	0
1009	2	3	2	1	0	3	0
1010	0	0	1	1	1	0	0
1011	2	2	3	0	2	1	0
1012	2	1	0	0	1	1	0
1013	0	0	2	0	3	0	0
1014	1	3	0	2	1	2	1
1015	0	0	1	1	1	2	0
1016	0	2	1	2	0	0	0
1017	2	2	0	3	0	0	0
1018	3	0	0	1	1	0	0
1019	3	1	1	1	1	1	0
1020	1	1	1	0	0	1	0
1021	2	0	3	0	0	0	0
1022	1	0	3	0	1	3	0
1023	0	2	1	0	0	0	1
1024	0	1	2	2	3	0	0
1025	3	3	0	0	2	1	0
1026	1	3	1	2	0	0	0
1027	1	2	0	0	2	0	0
1028	0	1	1	0	2	0	0
1029	1	2	0	2	0	0	0
1030	0	0	1	2	0	1	0
1031	2	2	1	3	2	1	0
1032	2	0	1	1	3	0	0
1033	1	1	0	0	2	0	0
1034	1	2	0	2	0	0	0
1035	1	1	2	2	1	1	0
1036	1	2	2	1	1	2	0
1037	0	0	0	3	1	3	0
1038	0	3	1	0	0	2	0
1039	1	1	0	0	1	0	0
1040	1	1	2	1	0	1	0
1041	1	3	0	0	0	1	1
1042	1	0	3	1	2	3	0
1043	1	0	1	1	0	0	0
1044	1	2	3	2	0	0	0
1045	1	3	0	0	0	2	1
1046	0	0	2	1	0	0	0
1047	0	2	0	1	1	2	0
1048	1	0	1	1	1	3	0
1049	1	2	1	3	0	3	0
1050	0	1	1	1	0	0	0
1051	0	1	0	0	0	0	0
1052	0	1	2	0	3	3	0
1053	1	0	0	0	0	0	0
1054	1	1	1	1	1	1	0
1055	0	1	2	0	1	2	0
1056	1	1	2	0	0	0	0
1057	1	0	2	0	0	0	0
1058	0	1	0	0	0	1	0
1059	1	0	0	2	0	2	0
1060	1	0	1	1	0	0	0
1061	2	0	1	2	2	3	0
1062	0	0	0	2	1	0	0
1063	0	0	1	0	2	1	0
1064	0	1	1	0	1	1	0
1065	0	0	1	1	0	0	0
1066	0	0	1	2	0	3	0
1067	2	2	2	0	0	1	0
1068	0	0	0	0	0	2	0
1069	0	0	0	1	1	2	0
1070	1	0	2	1	1	1	0
1071	2	3	0	0	2	0	0
1072	1	0	0	2	0	1	0
1073	0	0	1	0	1	1	0
1074	2	2	1	3	0	0	0
1075	1	1	1	1	1	0	0
1076	0	2	0	1	1	1	0
1077	0	0	1	2	0	0	0
1078	1	1	0	2	1	1	0
1079	0	3	3	1	3	2	0
1080	2	1	0	0	2	1	0
1081	1	1	0	0	2	0	0
1082	1	1	1	1	0	1	0
1083	1	1	0	2	2	0	0
1084	1	0	1	1	3	2	0
1085	0	0	2	1	0	1	0
1086	3	1	1	2	0	0	0
1087	1	3	1	0	3	1	0
1088	0	1	0	2	2	1	0
1089	0	0	0	0	1	1	0
1090	0	0	1	1	0	1	0
1091	0	1	0	0	1	3	0
1092	0	3	1	0	0	2	1
1093	2	1	2	1	0	0	0
1094	2	2	1	0	3	2	0
1095	3	1	3	0	3	0	0
1096	1	2	2	3	2	2	0
1097	1	1	2	2	1	1	0
1098	2	0	1	0	2	0	0
1099	3	0	1	0	2	0	0
1100	1	1	1	1	0	0	0
1101	0	3	1	2	3	2	0
1102	2	1	0	3	1	0	0
1103	0	0	1	0	0	0	0
1104	0	3	2	0	1	0	0
1105	3	1	3	1	1	1	0
1106	2	0	1	1	1	0	0
1107	0	1	1	3	2	1	0
1108	0	0	1	2	0	0	0
1109	0	0	1	2	3	0	0
1110	3	1	0	0	0	0	0
1111	0	2	2	0	3	0	0
1112	0	0	1	1	1	2	0
1113	1	3	1	0	2	1	0
1114	1	0	1	0	1	1	0
1115	2	1	0	1	1	2	0
1116	1	0	2	1	2	1	0
1117	3	1	0	0	0	1	0
1118	1	2	1	3	0	1	0
1119	3	2	2	1	0	0	0
1120	1	1	2	2	2	1	0
1121	1	1	2	1	1	1	0
1122	1	1	1	2	1	0	0
1123	1	2	2	0	0	1	0
1124	0	0	1	0	3	3	0
1125	0	1	1	1	0	0	0
1126	1	0	1	0	1	0	0
1127	1	1	1	1	3	1	0
1128	2	0	0	2	3	0	0
1129	1	2	1	0	2	0	0
1130	0	2	1	3	0	2	0
1131	0	0	1	1	0	2	0
1132	2	1	1	0	0	1	0
1133	1	1	1	3	3	1	0
1134	2	0	1	0	1	1	0
1135	1	0	2	2	3	1	0
1136	1	1	1	0	1	0	0
1137	2	1	1	1	0	1	0
1138	0	3	0	0	0	0	1
1139	0	0	2	2	2	0	0
1140	1	3	1	0	0	2	1
1141	2	1	2	2	1	0	0
1142	0	1	2	1	1	1	0
1143	3	0	0	2	1	2	0
1144	1	0	0	3	3	1	0
1145	2	0	0	1	1	2	0
1146	1	1	0	0	1	0	0
1147	0	0	2	1	1	0	0
1148	3	0	2	1	0	1	0
1149	0	0	2	1	0	1	0
1150	2	2	3	0	0	1	0
1151	0	2	1	1	2	2	0
1152	2	0	0	1	1	2	0
1153	3	0	1	1	0	1	0
1154	0	1	1	0	2	0	0
1155	2	1	1	0	1	2	0
1156	0	3	0	3	0	0	1
1157	1	0	0	1	2	1	0
1158	0	0	1	1	1	1	0
1159	3	0	1	0	3	0	0
1160	2	1	1	1	0	1	0
1161	0	0	2	0	2	0	0
1162	0	0	2	0	1	1	0
1163	0	3	1	0	0	3	1
1164	1	2	0	1	0	1	1
1165	1	1	1	1	2	1	0
1166	1	2	3	0	0	0	0
1167	2	1	1	3	1	1	0
1168	2	1	3	2	0	0	0
1169	2	2	2	0	1	1	0
1170	2	2	3	0	1	0	0
1171	0	1	2	0	2	2	0
1172	2	2	0	1	0	1	0
1173	2	0	0	1	1	0	0
1174	1	1	2	1	2	0	0
1175	2	0	1	0	2	2	0
1176	3	0	0	0	1	0	0
1177	2	0	1	2	0	1	0
1178	0	2	1	2	0	0	0
1179	2	3	2	0	3	0	0
1180	2	1	1	1	1	0	0
1181	2	0	3	0	0	0	0
1182	1	1	2	0	0	0	0
1183	1	2	3	0	1	0	0
1184	1	1	0	3	0	1	0
1185	1	0	1	1	0	0	0
1186	1	1	0	1	1	0	0
1187	1	0	0	1	1	0	1
1188	3	2	0	0	0	1	0
1189	0	0	2	0	2	0	0
1190	3	0	2	1	1	0	0
1191	0	1	1	2	2	1	0
1192	1	0	2	1	0	0	0
1193	0	0	0	1	0	2	0
1194	2	0	1	0	1	1	0
1195	0	1	1	0	2	2	0
1196	1	1	0	1	2	0	0
1197	0	2	1	0	1	0	0
1198	2	0	3	2	0	3	0
1199	2	0	1	1	2	1	0
1200	1	1	1	1	2	0	0
1201	0	2	3	1	1	1	0
1202	0	0	1	0	1	1	0
1203	1	0	0	2	0	2	0
1204	0	1	2	0	0	0	0
1205	0	0	0	1	2	1	0
1206	2	1	3	3	1	2	0
1207	2	2	0	1	1	1	0
1208	1	0	3	0	2	2	0
1209	1	3	1	1	0	1	0
1210	0	1	0	3	1	2	0
1211	2	1	0	1	3	0	0
1212	0	1	3	3	0	1	0
1213	2	0	3	2	0	1	0
1214	0	1	2	2	0	3	0
1215	3	1	3	2	0	2	0
1216	1	0	1	2	1	0	0
1217	0	1	1	0	0	0	0
1218	0	0	0	1	2	3	0
1219	0	2	2	1	2	1	0
1220	0	0	0	0	1	1	0
1221	1	1	0	0	2	0	0
1222	1	1	2	0	3	1	0
1223	3	0	0	2	0	0	0
1224	1	0	1	1	3	2	0
1225	0	2	0	1	1	0	0
1226	1	0	2	0	2	0	0
1227	0	1	2	0	1	0	0
1228	2	1	0	1	3	1	0
1229	1	1	0	3	0	0	0
1230	0	1	0	2	0	2	0
1231	3	0	1	3	1	0	0
1232	0	3	2	2	2	1	0
1233	2	0	1	0	2	1	0
1234	2	1	0	2	1	0	0
1235	0	0	1	1	1	0	0
1236	0	1	1	2	3	1	0
1237	1	0	2	0	1	1	0
1238	1	1	0	0	1	0	0
1239	2	0	2	0	1	1	0
1240	1	1	2	1	0	0	0
1241	1	3	0	2	0	2	1
1242	2	0	1	0	1	0	0
1243	0	0	2	0	1	0	0
1244	1	2	0	0	0	1	0
1245	1	0	0	2	0	0	0
1246	0	3	2	1	0	1	0
1247	3	3	1	2	0	2	0
1248	0	2	0	3	2	0	0
1249	0	1	1	1	3	0	0
1250	0	1	2	0	0	1	0
1251	1	1	2	0	1	1	0
1252	1	2	2	1	0	1	0
1253	1	0	0	1	0	3	0
1254	1	3	0	0	2	1	1
1255	1	2	0	1	1	1	0
1256	1	0	3	3	3	0	0
1257	0	2	0	2	1	0	1
1258	2	0	0	2	1	1	0
1259	2	1	1	1	0	0	0
1260	1	2	1	2	1	1	0
1261	0	1	0	0	0	2	1
1262	1	2	1	1	0	1	0
1263	1	0	1	0	0	2	0
1264	0	0	1	2	2	3	0
1265	0	0	0	0	1	3	0
1266	0	2	1	1	1	3	0
1267	1	0	0	3	0	0	0
1268	1	1	0	1	1	1	0
1269	0	1	1	0	1	1	0
1270	0	0	2	1	1	2	0
1271	0	1	0	2	1	1	0
1272	0	2	1	2	1	2	0
1273	0	2	0	0	1	0	0
1274	0	0	1	2	1	2	0
1275	1	1	0	1	1	1	0
1276	0	2	1	0	2	0	0
1277	0	2	2	2	2	1	0
1278	2	2	1	1	0	0	0
1279	0	0	1	1	1	1	0
1280	0	2	1	2	0	1	0
1281	0	1	0	0	1	0	0
1282	3	0	3	0	2	1	0
1283	0	0	1	0	0	2	0
1284	0	1	1	0	2	0	0
1285	0	0	1	3	0	1	0
1286	0	1	2	0	2	0	0
1287	1	3	0	0	1	1	1
1288	1	0	1	1	1	0	0
1289	1	0	1	1	0	1	0
1290	2	2	1	0	3	0	0
1291	0	0	3	2	2	0	0
1292	3	2	1	1	2	0	0
1293	0	0	1	0	0	2	0
1294	3	1	1	0	0	0	0
1295	0	1	3	0	0	1	0
1296	2	1	0	3	1	1	0
1297	1	0	0	0	1	1	0
1298	1	2	3	1	1	0	0
1299	1	1	2	1	1	0	0
1300	1	0	1	3	0	0	0
1301	1	2	1	2	0	0	0
1302	0	0	0	3	0	0	0
1303	0	1	2	0	0	0	0
1304	1	1	1	0	1	0	0
1305	0	0	1	3	0	1	0
1306	0	3	3	1	1	1	0
1307	0	1	1	0	2	1	0
1308	1	1	2	1	0	1	0
1309	0	0	0	1	2	0	0
1310	0	0	2	0	0	0	0
1311	0	1	0	0	1	1	1
1312	0	1	0	0	0	2	0
1313	1	3	2	0	0	1	0
1314	0	1	0	3	0	0	0
1315	3	0	1	0	1	0	0
1316	0	2	3	1	1	1	0
1317	1	0	1	0	1	0	0
1318	1	2	0	1	3	0	0
1319	0	2	0	3	0	1	0
1320	1	0	0	2	0	0	0
1321	0	3	1	2	1	0	0
1322	1	3	1	1	1	0	0
1323	1	1	1	1	0	1	0
1324	1	1	1	2	3	0	0
1325	1	0	1	0	0	0	0
1326	0	1	2	0	2	2	0
1327	0	0	1	1	0	1	0
1328	1	1	3	2	0	3	0
1329	1	1	1	2	0	0	0
1330	0	0	0	0	0	1	0
1331	0	2	0	0	2	1	0
1332	1	1	0	1	2	0	0
1333	2	1	1	2	1	2	0
1334	2	1	1	1	3	1	0
1335	1	0	1	1	1	3	0
1336	0	0	2	1	1	0	0
1337	1	1	1	2	1	0	0
1338	0	0	0	0	0	1	0
1339	2	1	1	0	0	1	0
1340	2	0	1	1	3	0	0
1341	0	2	0	3	1	3	0
1342	2	0	0	3	3	2	0
1343	1	3	3	1	1	2	0
1344	3	1	2	1	3	1	0
1345	0	1	0	0	0	2	0
1346	0	1	2	0	1	1	0
1347	0	3	2	1	3	0	0
1348	1	2	0	1	0	0	1
1349	1	0	0	2	3	0	0
1350	0	0	0	2	0	0	0
1351	0	0	2	0	1	0	0
1352	2	3	0	0	1	1	0
1353	3	0	3	1	1	1	0
1354	1	0	1	0	1	1	0
1355	1	1	1	2	0	1	0
1356	1	1	1	0	0	2	0
1357	0	1	1	1	0	1	0
1358	1	1	0	0	0	1	1
1359	0	2	1	1	0	0	0
1360	1	3	0	1	0	1	1
1361	0	0	0	1	0	1	0
1362	2	1	0	1	1	0	0
1363	0	0	2	0	1	0	0
1364	2	1	0	1	3	1	0
1365	3	2	0	0	1	1	0
1366	1	1	0	1	2	3	0
1367	0	0	1	1	0	1	0
1368	1	0	0	0	3	1	0
1369	1	1	1	3	3	3	0
1370	0	0	0	0	3	1	0
1371	0	1	3	0	2	0	0
1372	0	1	0	2	2	2	0
1373	0	0	0	0	0	1	0
1374	2	3	1	0	2	0	0
1375	2	3	0	0	1	1	1
1376	0	3	0	1	0	1	1
1377	1	2	3	0	0	0	0
1378	1	0	1	0	1	2	0
1379	2	1	1	0	1	0	0
1380	0	2	1	1	1	2	0
1381	0	1	2	0	2	0	0
1382	1	3	1	3	3	3	0
1383	0	0	0	0	0	0	1
1384	0	1	0	1	3	1	0
1385	0	1	2	0	2	0	0
1386	2	1	1	1	0	1	0
1387	1	1	1	2	0	0	0
1388	0	2	0	0	2	1	0
1389	0	0	2	1	1	3	0
1390	1	2	2	0	2	0	0
1391	3	1	1	1	2	0	0
1392	3	1	2	2	0	2	0
1393	0	1	2	0	3	0	0
1394	1	0	1	0	0	3	0
1395	0	0	2	2	0	1	0
1396	3	2	0	1	2	0	0
1397	1	2	3	0	1	0	0
1398	0	0	1	0	1	1	0
1399	1	0	0	1	1	3	0
1400	0	1	3	0	3	0	0
1401	2	0	0	2	3	1	0
1402	1	0	0	1	1	0	0
1403	1	0	2	1	1	0	0
1404	0	2	0	1	0	1	1
1405	3	0	3	1	1	1	0
1406	1	1	0	3	1	0	0
1407	1	0	0	0	0	0	0
1408	0	2	2	2	0	1	0
1409	0	1	0	0	1	2	0
1410	0	0	0	0	1	2	0
1411	1	2	0	0	3	1	0
1412	2	1	0	2	1	1	0
1413	3	2	0	1	1	1	0
1414	0	1	2	2	1	1	0
1415	2	1	2	3	0	2	0
1416	0	2	1	0	2	1	0
1417	0	0	1	3	1	1	0
1418	3	1	0	0	1	0	0
1419	0	0	1	2	0	0	0
1420	0	0	1	1	1	2	0
1421	2	0	1	0	3	1	0
1422	0	1	1	1	1	2	0
1423	2	3	0	1	1	1	0
1424	1	1	0	1	1	1	0
1425	2	0	1	2	3	2	0
1426	1	1	2	0	2	1	0
1427	1	0	1	1	1	1	0
1428	1	0	1	2	1	0	0
1429	0	1	0	3	1	0	0
1430	1	1	3	2	1	1	0
1431	2	2	2	0	0	0	0
1432	1	1	1	0	0	2	0
1433	0	0	0	2	0	1	0
1434	1	0	0	0	1	0	0
1435	2	2	2	2	2	0	0
1436	1	3	1	0	0	0	0
1437	2	1	0	0	1	0	0
1438	0	1	0	0	0	1	0
1439	0	0	1	2	1	1	0
1440	3	0	0	1	0	0	0
1441	1	0	0	0	1	0	0
1442	2	0	1	2	1	1	0
1443	0	2	2	1	1	1	0
1444	1	3	1	1	3	0	0
1445	1	2	2	0	2	1	0
1446	1	0	1	2	1	0	0
1447	1	3	1	1	3	1	0
1448	1	2	1	2	0	2	0
1449	0	0	0	2	1	1	0
1450	1	3	1	0	0	0	0
1451	0	0	0	3	1	2	0
1452	0	0	1	0	0	1	0
1453	2	1	0	1	2	0	0
1454	1	1	1	3	0	1	0
1455	2	2	0	1	0	1	0
1456	3	2	2	0	2	0	0
1457	1	1	1	0	0	2	0
1458	0	1	1	2	1	3	0
1459	2	1	2	0	1	0	0
1460	0	1	0	0	1	3	0
1461	0	1	1	0	1	1	0
1462	2	1	2	0	2	2	0
1463	2	0	1	0	2	1	0
1464	0	0	0	0	2	1	0
1465	0	1	1	1	1	1	0
1466	1	0	0	1	1	0	0
1467	1	2	2	1	1	1	0
1468	2	1	3	1	0	1	0
1469	1	2	3	2	1	0	0
1470	1	1	0	0	0	2	0
1471	3	3	2	2	2	0	0
1472	2	1	0	0	0	2	0
1473	2	0	1	3	0	0	0
1474	0	1	2	0	1	1	0
1475	1	1	1	0	2	0	0
1476	1	3	1	0	0	0	0
1477	0	1	1	1	3	1	0
1478	0	1	0	2	1	0	0
1479	0	0	1	2	2	0	0
1480	0	1	1	2	0	2	0
1481	0	2	0	1	0	3	1
1482	1	3	2	0	2	1	0
1483	2	0	2	2	1	0	0
1484	1	1	0	2	0	2	0
1485	0	0	1	0	3	1	0
1486	2	2	1	0	2	1	0
1487	2	2	3	0	1	1	0
1488	2	0	0	2	1	1	0
1489	0	0	2	1	3	1	0
1490	0	0	0	2	2	0	0
1491	2	2	1	0	2	0	0
1492	1	1	1	1	1	2	0
1493	0	2	3	2	3	2	0
1494	0	1	1	0	1	0	0
1495	1	0	1	2	2	3	0
1496	1	0	0	1	2	2	0
1497	0	0	2	2	3	3	0
1498	0	0	2	1	1	0	0
1499	0	1	0	0	1	1	0
1500	0	1	1	0	0	0	0
1501	1	2	0	2	1	1	0
1502	2	3	1	1	0	3	0
1503	2	1	3	0	1	1	0
1504	3	1	1	3	2	1	0
1505	0	3	0	3	1	2	1
1506	3	1	3	0	2	0	0
1507	2	3	1	0	0	3	1
1508	2	0	1	2	1	2	0
1509	1	1	1	1	2	2	0
1510	0	0	1	0	1	1	0
1511	1	1	0	2	1	1	0
1512	1	1	0	2	0	1	0
1513	0	0	1	0	1	2	0
1514	2	1	1	1	1	1	0
1515	1	0	0	1	1	0	0
1516	1	0	1	1	2	0	0
1517	1	0	3	0	1	0	0
1518	2	1	1	0	1	1	0
1519	2	0	1	3	3	0	0
1520	2	1	0	0	1	3	0
1521	2	1	2	2	1	0	0
1522	3	1	0	1	1	0	0
1523	0	0	1	0	0	0	0
1524	0	1	0	0	1	0	1
1525	3	0	1	2	1	1	0
1526	3	1	0	3	1	0	0
1527	1	0	1	2	1	0	0
1528	1	1	1	0	0	2	0
1529	1	0	2	1	1	1	0
1530	0	1	1	2	1	3	0
1531	2	0	0	1	0	2	0
1532	2	2	3	0	1	2	0
1533	2	0	2	2	1	1	0
1534	1	3	0	0	2	0	0
1535	3	2	1	1	0	0	0
1536	3	0	0	1	1	1	0
1537	1	0	3	1	1	2	0
1538	0	1	0	1	0	1	0
1539	0	2	0	0	1	0	0
1540	3	0	1	0	0	0	0
1541	1	0	1	0	1	0	0
1542	2	1	0	0	0	1	0
1543	1	1	3	0	2	0	0
1544	1	0	0	1	0	0	0
1545	1	0	1	0	1	1	0
1546	1	0	2	1	0	1	0
1547	1	3	1	3	0	3	0
1548	1	2	3	0	0	1	0
1549	0	0	2	0	1	1	0
1550	1	3	1	0	1	0	1
1551	1	0	0	0	1	1	0
1552	0	0	2	0	2	3	0
1553	0	0	0	0	2	1	0
1554	1	1	0	0	1	0	0
1555	0	1	1	2	1	1	0
1556	3	0	0	1	0	0	0
1557	2	2	0	1	0	3	1
1558	1	2	1	1	0	0	0
1559	0	3	0	0	2	2	1
1560	2	0	3	1	1	0	0
1561	1	2	2	0	2	1	0
1562	1	0	2	2	0	1	0
1563	2	1	0	1	2	3	0
1564	2	1	1	2	1	1	0
1565	0	3	0	0	1	1	1
1566	0	0	2	0	1	1	0
1567	1	0	0	2	1	3	0
1568	0	1	2	0	0	0	0
1569	0	2	1	1	1	1	0
1570	0	0	0	0	2	2	0
1571	0	1	0	1	2	0	0
1572	0	0	1	1	1	3	0
1573	3	2	2	1	1	2	0
1574	0	1	2	3	2	2	0
1575	0	1	1	0	0	0	0
1576	1	0	2	0	1	0	0
1577	0	1	1	0	2	0	0
1578	1	0	2	2	1	3	0
1579	3	0	0	0	3	2	0
1580	1	1	1	1	2	1	0
1581	1	2	1	0	1	0	0
1582	0	1	2	2	0	0	0
1583	1	0	0	0	1	0	0
1584	0	1	1	3	1	0	0
1585	2	0	1	1	2	0	0
1586	1	1	2	1	1	2	0
1587	0	2	0	0	0	0	1
1588	1	0	1	0	0	2	0
1589	0	2	1	1	2	1	0
1590	2	1	1	1	0	1	0
1591	2	2	2	2	1	0	0
1592	1	1	0	0	1	2	0
1593	2	1	1	0	0	2	0
1594	0	1	1	0	1	0	0
1595	3	0	0	0	2	1	0
1596	0	0	2	0	0	1	0
1597	1	1	2	1	0	0	0
1598	1	0	3	1	0	2	0
1599	1	1	1	1	3	0	0
1600	3	0	2	1	0	1	0
1601	1	1	3	1	1	1	0
1602	3	1	2	3	0	1	0
1603	2	0	1	0	1	0	0
1604	1	2	0	2	1	0	0
1605	1	0	1	0	0	2	0
1606	1	0	2	1	0	0	0
1607	0	2	2	0	1	1	0
1608	1	1	1	1	2	0	0
1609	1	0	2	1	0	1	0
1610	1	0	3	1	0	1	0
1611	0	2	1	1	1	1	0
1612	1	0	0	1	0	3	0
1613	0	1	2	1	0	1	0
1614	0	0	0	1	2	2	0
1615	2	1	0	2	2	1	0
1616	3	0	3	0	1	1	0
1617	3	0	1	2	1	3	0
1618	1	0	0	0	0	2	0
1619	0	0	1	2	0	2	0
1620	1	1	0	1	0	2	0
1621	1	1	2	1	0	0	0
1622	1	0	2	1	2	2	0
1623	1	0	1	1	1	1	0
1624	1	0	1	1	1	2	0
1625	2	2	0	2	2	1	0
1626	1	2	1	2	1	1	0
1627	0	0	0	0	2	2	0
1628	0	0	1	0	2	1	0
1629	3	1	1	3	1	1	0
1630	2	1	0	3	0	1	0
1631	1	1	0	0	0	0	1
1632	1	1	0	2	0	1	0
1633	1	1	0	1	0	0	0
1634	0	0	1	3	0	3	0
1635	3	0	2	3	1	2	0
1636	1	0	0	1	2	0	0
1637	2	0	0	0	2	3	0
1638	2	0	2	3	0	2	0
1639	1	3	2	0	0	3	0
1640	1	2	2	1	0	0	0
1641	2	2	0	0	1	3	1
1642	3	0	0	2	2	2	0
1643	1	0	3	1	3	2	0
1644	2	1	1	2	2	1	0
1645	1	1	0	2	0	1	0
1646	2	2	0	0	0	1	1
1647	1	0	1	1	2	1	0
1648	1	0	1	0	2	1	0
1649	1	1	2	3	1	1	0
1650	1	0	0	0	1	1	0
1651	0	1	1	1	0	1	0
1652	0	1	2	1	1	1	0
1653	0	0	2	0	0	0	0
1654	1	0	2	1	0	2	0
1655	2	3	1	2	1	1	0
1656	3	1	0	0	3	0	0
1657	0	1	3	0	1	1	0
1658	2	3	2	2	1	0	0
1659	0	3	2	3	3	1	0
1660	0	1	0	3	2	1	0
1661	0	1	0	2	1	2	0
1662	1	2	1	0	2	3	0
1663	2	2	0	1	2	0	0
1664	2	2	1	0	1	0	0
1665	2	2	0	2	1	2	0
1666	0	0	0	0	1	3	0
1667	1	0	0	1	2	1	0
1668	3	1	2	2	1	1	0
1669	1	1	0	0	0	3	0
1670	1	0	1	2	1	1	0
1671	0	0	1	0	1	0	0
1672	0	2	0	3	2	0	0
1673	0	2	1	3	3	2	0
1674	2	0	0	0	1	1	0
1675	3	1	0	1	1	3	0
1676	1	1	3	2	1	2	0
1677	1	1	0	1	1	0	0
1678	1	3	3	1	1	2	0
1679	1	1	0	1	0	3	0
1680	3	1	0	0	1	1	0
1681	1	1	0	0	1	2	0
1682	2	1	1	1	1	1	0
1683	1	2	1	3	0	1	0
1684	2	2	0	2	2	0	0
1685	1	1	0	1	1	3	0
1686	1	1	3	0	0	2	0
1687	0	0	0	1	0	1	0
1688	3	0	0	1	0	1	0
1689	2	0	0	0	0	1	0
1690	3	1	2	2	0	3	0
1691	2	0	1	1	1	0	0
1692	0	0	2	2	0	1	0
1693	0	0	2	0	1	0	0
1694	0	0	3	1	0	1	0
1695	0	0	1	1	1	1	0
1696	0	1	0	1	0	1	0
1697	2	0	1	0	0	1	0
1698	0	2	2	1	2	0	0
1699	0	0	1	1	3	2	0
1700	1	1	0	0	0	1	1
